scorer,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh
bodyparts,eye,eye,eye,sacrum,sacrum,sacrum,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,foot,foot,foot
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,,,,,,,,,,,,,,,,13.612536864991815,3.23409749055334,14.172123937509946
1,,,,,,,,,,,,,,,,13.61103586542426,3.2353406668258238,14.17272198995234
2,,,,,,,,,,,,,11.925337984324573,4.6043576236218,20.368888504037482,13.610550144992041,3.2335365714405744,14.17111598681273
3,,,,,,,,,,,,,11.926488270730102,4.6068308465619126,20.37204048209516,13.609493057485436,3.2318029533715267,14.169920115501142
4,,,,,,,,,,,,,11.928241349103955,4.6038861765926935,20.36892669277106,13.61025527256309,3.2321823652324047,14.1707745293307
5,,,,,,,,,,,,,,,,13.61019014187959,3.2336019272057417,14.169928412715867
6,,,,,,,,,,,,,,,,13.611180359042258,3.2335305976510282,14.170579011188158
7,,,,,,,,,,,,,,,,13.61072218977664,3.235676951135529,14.170634083605057
8,,,,,,,,,,,,,,,,13.610777041101935,3.237122647291564,14.172469963219688
9,,,,,,,,,,,,,,,,13.61165463070086,3.2360821342797403,14.175926251363602
10,,,,,,,,,,,,,,,,13.61290758462143,3.236937693171636,14.177840143384296
11,,,,,,,,,,,,,,,,13.609594361235514,3.2436776024892273,14.17867528354152
12,,,,,,,,,,,,,,,,13.610412560074366,3.2405824380434725,14.17841532814832
13,,,,,,,,,,,,,,,,13.610687669669758,3.240192530916458,14.178331388155485
14,,,,,,,,,,,,,,,,13.612602718079382,3.2388606193130034,14.178685027622016
15,,,,,,,,,,,,,,,,13.612250211296987,3.240933118586321,14.176643999350004
16,,,,,,,,,,,,,,,,13.612391631626283,3.240630355434935,14.178708039712298
17,,,,,,,,,,,,,,,,13.610592241927925,3.24346388894203,14.17842073596492
18,,,,,,,,,,,,,,,,13.606866610829595,3.2453042005445014,14.174965932052176
19,,,,,,,,,,,,,,,,13.60985357218252,3.2434094703285363,14.178879662287072
20,,,,,,,,,,,,,,,,13.609607580485843,3.2454160091928403,14.177890801873417
21,,,,,,,,,,,,,,,,13.609105407538694,3.2464376456119926,14.17623070947119
22,,,,,,,,,,,,,,,,13.608942406240171,3.246264878669151,14.175318349677541
23,,,,,,,,,,,,,,,,13.609205042073727,3.243927323433073,14.172629349668108
24,,,,,,,,,,,,,,,,13.60699778486375,3.2486836398916275,14.171250149323052
25,,,,,,,,,,,,,,,,13.606751728326534,3.2491081260642622,14.169965054055735
26,,,,,,,,,,,,,,,,13.611553901687145,3.247912833138936,14.173350643933317
27,,,,,,,,,,,,,,,,13.61211858806539,3.249365592347019,14.180471156782204
28,,,,,,,,,,,,,,,,13.609827667416983,3.2510172704867686,14.175742200000116
29,,,,,,,,,,,,,,,,13.61387872774903,3.2496312980238007,14.178890680813923
30,,,,,,,,,,,,,,,,13.614524918991876,3.2485295369441602,14.179790945640278
31,,,,,,,,,,,,,,,,13.617315058399793,3.249073834174473,14.181577350479746
32,,,,,,,,,,,,,,,,13.619766614907043,3.249061706956031,14.176883826249709
33,,,,,,,,,,,,,,,,13.621881469407281,3.2488566823916143,14.178202592202187
