scorer,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh
bodyparts,eye,eye,eye,sacrum,sacrum,sacrum,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,foot,foot,foot
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,,,,,,,,,,,,,,,,12.01569444669389,4.433400423142609,16.181899697747863
1,,,,,,,,,,,,,,,,11.952731167026416,4.462727990520838,16.242446752139415
2,,,,,,,,,,,,,,,,11.956655774855209,4.457839564930003,16.247974206623926
3,,,,,,,,,,,,,,,,11.95291057858543,4.459893192498524,16.256128744577346
4,,,,,,,,,,,,,,,,11.946720953334488,4.45872673231651,16.26510705047639
5,,,,,,,,,,,,,,,,11.94678813611999,4.457965944684479,16.261252910757094
6,,,,,,,,,,,,,,,,11.945154197739646,4.458311198278435,16.260448223239717
7,,,,,,,,,,,,,,,,11.948485115841194,4.4599654217622104,16.26532898081256
8,,,,,,,,,,,,,,,,11.950246954027717,4.461271982308819,16.26368569591011
9,,,,,,,,,,,,,,,,11.950218315900317,4.462475710034271,16.264694133868968
10,,,,,,,,,,,,,,,,11.94978688748302,4.463431801111214,16.264390401318188
11,,,,,,,,,,,,,,,,11.949144085106594,4.460418585947597,16.26461652019797
12,,,,,,,,,,,,,,,,11.957315078552897,4.4666186641064725,16.261055493980194
13,,,,,,,,,,,,,,,,11.956597772621365,4.465659355152065,16.260239287651167
14,,,,,,,,,,,,,,,,11.959457162262575,4.460658024064354,16.255291733492307
15,,,,,,,,,,,,,,,,11.956850075092381,4.464407643820217,16.261488583928
16,,,,,,,,,,,,,,,,10.588659292815516,5.032962428407362,18.35340374564176
17,,,,,,,,,,,,,,,,11.960899319786611,4.4615714535377515,16.261479023188663
18,,,,,,,,,,,,,,,,11.957920578681138,4.462682544072209,16.263589213511885
19,,,,,,,,,,,,,,,,11.955255753010468,4.464652246800942,16.26001494781403
20,,,,,,,,,,,,,,,,11.951811864738275,4.4633169149758665,16.261171629400938
21,,,,,,,,,,,,,,,,11.952386917768548,4.462306520984132,16.260966395531153
22,,,,,,,,,,,,,,,,11.953410180952927,4.464597029488279,16.264430518864216
23,,,,,,,,,,,,,,,,11.954656764971878,4.465728093998252,16.2645287943563
24,,,,,,,,,,,,,,,,11.949147772719277,4.462440563464927,16.256638560418317
25,,,,,,,,,,,,,,,,11.949610295357477,4.461592342198976,16.261144753312582
26,,,,,,,,,,,,,,,,11.948191709862616,4.462879054105127,16.260276999660878
27,,,,,,,,,,,,,,,,11.94957657094878,4.461938504303772,16.257315829318053
28,,,,,,,,,,,,,,,,11.94877258888152,4.460664023079555,16.258667955811664
29,,,,,,,,,,,,,,,,11.948396159800236,4.459341606102514,16.258346985313224
30,,,,,,,,,,,,,,,,11.948632370870348,4.45651479305105,16.257304466282328
31,,,,,,,,,,,,,,,,11.948084682662223,4.455119411929708,16.25582645782748
32,,,,,,,,,,,,,,,,11.948182824071894,4.4544780836542195,16.254912319925985
33,,,,,,,,,,,,,,,,11.948291810239418,4.455353794555067,16.256646655827435
34,,,,,,,,,,,,,,,,11.948622907616912,4.453738875601399,16.25546267101226
35,,,,,,,,,,,,,,,,11.945685985857594,4.456670404582497,16.251623456020184
