scorer,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh
bodyparts,eye,eye,eye,sacrum,sacrum,sacrum,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,foot,foot,foot
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,,,,,,,,,,,,,18.49753548341042,4.266427907848126,16.989493054039695,,,
1,,,,,,,,,,,,,18.105937472760598,4.67714186279868,16.624008323964862,,,
2,,,,,,,,,,,,,18.49440277098423,4.2645293442877925,16.994934404657915,,,
3,,,,,,,,,,,,,18.49704944171261,4.265753480381367,16.99608950633221,,,
4,,,,,,,,,,,,,18.499369095410653,4.265146411061378,16.99738129257902,,,
5,,,,,,,,,,,,,18.498625245879655,4.266995277850823,16.996969318662533,,,
6,,,,,,,,,,,,,18.497870866412658,4.265809865227606,16.987580080520853,,,
7,,,,,,,,,,,,,18.497581374198983,4.265226220118258,16.991617960030467,,,
8,,,,,,,,,,,,,18.495340967768616,4.264824517146129,16.991166406153553,,,
9,,,,,,,,,,,,,18.494566881059473,4.266215243937468,16.993406195613638,,,
10,,,,,,,,,,,,,18.105606002746022,4.6759593990489465,16.631531506023094,,,
11,,,,,,,,,,,,,18.493119779443912,4.265643396712645,16.992668346559118,,,
12,,,,,,,,,,,,,18.103550528177603,4.680079071160176,16.633905119491857,,,
13,,,,,,,,,,,,,18.4922407970729,4.263250725654668,16.990944972780795,,,
14,,,,,,,,,,,,,18.491903599082203,4.263391719291957,16.99470746069163,,,
15,,,,,,,,,,,,,18.491029037444875,4.265871636687236,16.996878656260538,,,
16,,,,,,,,,,,,,18.49033987094842,4.2680670355835835,16.99755406708524,,,
17,,,,,,,,,,,,,18.100644773238564,4.680093530206015,16.634390708994772,,,
18,,,,,,,,,,,,,18.101936285263278,4.679381868407734,16.62921282061705,,,
19,,,,,,,,,,,,,18.102653500519747,4.6762166423762075,16.62686624916859,,,
20,,,,,,,,,,,,,18.10336394487586,4.678037810230154,16.629751939763977,,,
21,,,,,,,,,,,,,18.102123626350156,4.679313441750906,16.629591469980422,,,
22,,,,,,,,,,,,,18.102022743144662,4.678591655863416,16.628205683864913,,,
23,,,,,,,,,,,,,18.103407297637276,4.679999577012252,16.62961924436889,,,
24,,,,,,,,,,,,,18.10492229462434,4.679161726121057,16.630361514875627,,,
25,,,,,,,,,,,,,18.105373933670716,4.679619810178009,16.6314218274835,,,
26,,,,,,,,,,,,,18.106643406962384,4.679219050620999,16.62926139418085,,,
27,,,,,,,,,,,,,18.10612471333613,4.677593114671434,16.63324242059253,,,
28,,,,,,,,,,,,,18.108786252803913,4.678842653449582,16.627438394418242,,,
29,,,,,,,,,,,,,18.110505681518763,4.68135832785951,16.628082398829935,,,
30,,,,,,,,,,,,,18.11077528401534,4.68435492796897,16.628343269559693,,,
31,,,,,,,,,,,,,18.108632375992435,4.685406278555619,16.625801176456676,,,
32,,,,,,,,,,,,,18.11095302027268,4.686235148077726,16.628348094133777,,,
33,,,,,,,,,,,,,18.108220391927116,4.685789584705778,16.632515488098157,,,
34,,,,,,,,,,,,,18.109702968695057,4.685292609384002,16.63377398636844,,,
35,,,,,,,,,,,,,18.49126761526574,4.271569516765065,16.990891737124773,,,
