scorer,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh
bodyparts,eye,eye,eye,sacrum,sacrum,sacrum,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,foot,foot,foot
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,,,,,,,,,,,,,,,,9.49155302429776,4.857215793827612,18.24679288524881
1,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,9.445546175475675,4.8964969484861856,18.404066493657268
5,,,,,,,,,,,,,,,,9.450339225469746,4.89292015936337,18.403040374412825
6,,,,,,,,,,,,,,,,9.45412649917421,4.8930003236931965,18.387978649223424
7,,,,,,,,,,,,,,,,9.451848769984442,4.893586289176101,18.38987625040605
8,,,,,,,,,,,,,,,,9.429885430469506,4.8761396969956765,18.347430787396252
9,,,,,,,,,,,,,,,,9.4505907269532,4.892119867646364,18.38864314122615
10,,,,,,,,,,,,,,,,9.428579067084351,4.874906567785345,18.346603184408007
11,,,,,,,,,,,,,,,,9.432629458004284,4.8734431988941855,18.34375863833353
12,,,,,,,,,,,,,,,,9.433364242643428,4.866488641967816,18.33432311292692
13,,,,,,,,,,,,,,,,9.521255489932116,4.860200492851973,18.301426346257152
14,,,,,,,,,,,,,,,,9.493291577345262,4.842990948624687,18.245613435003797
15,,,,,,,,,,,,,,,,9.488556603884513,4.844148144296848,18.25000410263562
16,,,,,,,,,,,,,,,,9.519901667276928,4.863171934209708,18.307701432132806
17,,,,,,,,,,,,,,,,9.430831200570028,4.870995332963449,18.341140494994598
18,,,,,,,,,,,,,,,,9.49170920200277,4.843742558556753,18.251364881385676
19,,,,,,,,,,,,,,,,9.43384230582702,4.867751673952301,18.335419927498695
20,,,,,,,,,,,,,,,,9.45803220309709,4.885786729801256,18.386079287489057
21,,,,,,,,,,,,,,,,9.434471648260955,4.869936838187536,18.33835465194906
22,,,,,,,,,,,,,,,,9.432123761972894,4.869154447918031,18.339983493650255
23,,,,,,,,,,,,,,,,9.430110104328552,4.870138538650901,18.34153209490641
24,,,,,,,,,,,,,,,,9.418873551843111,4.882562113928665,18.352694989115566
25,,,,,,,,,,,,,,,,9.421462975469227,4.880975622790649,18.351855220855573
26,,,,,,,,,,,,,,,,9.424017825761473,4.877530771626218,18.351022662705418
27,,,,,,,,,,,,,,,,9.424515778947193,4.8776253770609435,18.350514462820332
28,,,,,,,,,,,,,,,,9.429095532040778,4.875110922708111,18.345164890981582
29,,,,,,,,,,,,,,,,9.42951708704723,4.872242827530842,18.346851871781688
30,,,,,,,,,,,,,,,,9.488753834120207,4.851461013156184,18.255605901361548
31,,,,,,,,,,,,,,,,9.491273584549997,4.848653334506374,18.253170383596526
32,,,,,,,,,,,,,,,,9.490792055613921,4.849470379398937,18.25099864151643
33,,,,,,,,,,,,,,,,9.493800243531018,4.849095847109096,18.247731199982535
34,,,,,,,,,,,,,,,,9.497150896722392,4.845933834701061,18.24368070968798
35,,,,,,,,,,,,,,,,9.49972939627431,4.844590571447129,18.241148101832156
36,,,,,,,,,,,,,,,,9.426436374547782,4.87620178127342,18.340367752379887
