frame,UL_x,UL_y,UL_z,LL_x,LL_y,LL_z,UR_x,UR_y,UR_z,LR_x,LR_y,LR_z,Left_Back_x,Left_Back_y,Left_Back_z,Left_Front_x,Left_Front_y,Left_Front_z,Right_Back_x,Right_Back_y,Right_Back_z,Right_Front_x,Right_Front_y,Right_Front_z,Intersection_x,Intersection_y,Intersection_z,Top_Line_x,Top_Line_y,Top_Line_z,Bottom_Line_x,Bottom_Line_y,Bottom_Line_z,Right_Line_x,Right_Line_y,Right_Line_z,UL_LL,UL_UR,LL_LR,UR_LR,UL_LL_pxmm,UL_UR_pxmm,LL_LR_pxmm,UR_LR_pxmm
196.1938776,-0.543348046,-0.357758646,28.74960233,-0.023517952,2.304793747,29.5444889,27.20419334,-0.741574723,27.64519873,27.6675878,2.091443125,28.52001587,0.059853293,4.519678796,28.00662016,-0.400790744,5.425900122,25.30435338,27.71124631,4.264708589,27.55852177,27.07920688,5.187115667,24.39277559,13.83330478,3.626290325,29.92416608,13.68344162,-0.064501092,28.50446669,13.70082087,4.525906236,27.13891353,17.01006962,3.545090834,29.73204823,2.827794187,27.77226759,27.71094316,3.001256816,0.098816337,0.100735173,0.100512738,0.09745395
196.1938776,-0.543348046,-0.357758646,28.74960233,-0.023517952,2.304793747,29.5444889,27.20419334,-0.741574723,27.64519873,27.6675878,2.091443125,28.52001587,0.059853293,4.519678796,28.00662016,-0.400790744,5.425900122,25.30435338,27.71124631,4.264708589,27.55852177,27.07920688,5.187115667,24.39277559,13.83330478,3.626290325,29.92416608,13.68344162,-0.064501092,28.50446669,13.70082087,4.525906236,27.13891353,17.01006962,3.545090834,29.73204823,2.827794187,27.77226759,27.71094316,3.001256816,0.098816337,0.100735173,0.100512738,0.09745395
