scorer,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh
bodyparts,eye,eye,eye,sacrum,sacrum,sacrum,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,foot,foot,foot
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,,,,,,,,,,,,,,,,11.768227829445959,4.367609475109869,17.241610905659382
1,,,,,,,,,,,,,,,,11.76001905521289,4.363888606840605,17.23701265366056
2,,,,,,,,,,,,,,,,11.746280065346987,4.323159277333147,17.209601505566603
3,,,,,,,,,,,,,,,,11.749461749002789,4.3214751192495156,17.21280112638496
4,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,11.75099422729144,4.317322886843408,17.209370933154922
6,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,11.749811135573543,4.319337119642345,17.201768962081612
8,,,,,,,,,,,,,,,,14.75811949413801,4.832664101898795,21.59346081052152
9,,,,,,,,,,,,,,,,11.744530351051162,4.320565821579363,17.199679860537454
10,,,,,,,,,,,,,13.874178788785622,3.406019022445233,19.625542479531116,14.758255313814711,4.833174291024521,21.597688158140812
11,,,,,,,,,,,,,13.872579514401094,3.4116524435667377,19.618021239111815,14.762033702807845,4.8361223948330725,21.591634667914516
12,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,11.770637235607614,4.377919717174995,17.24068343553484
23,,,,,,,,,,,,,,,,11.77295613465063,4.379661349618888,17.245684423018243
24,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,12.487198239696104,4.663505964491151,18.27234857381662
30,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,13.873951891466133,3.412503231620189,19.619974213534576,12.478922207842025,4.659584672222848,18.281417737843956
32,,,,,,,,,,,,,13.87298806668591,3.406150956482832,19.619065227735184,11.76299743697014,4.372269101460008,17.24668257591975
33,,,,,,,,,,,,,13.869046412707775,3.414743072484253,19.640211264140987,11.764917050607902,4.373648265070433,17.245444158973836
34,,,,,,,,,,,,,13.873608249466914,3.4082989599789846,19.649458113862202,11.763959970289644,4.373245252360998,17.252991099628172
35,,,,,,,,,,,,,13.871984900678973,3.4024807540723163,19.642507430743382,11.75867184747042,4.371130585548823,17.245203550111327
36,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,11.84043239567302,4.367638368832363,17.375467593136186
